timestamp,open,high,low,close
1751328000000000,107146.51000000,107146.51000000,107123.13000000,107126.37000000
1751328060000000,107126.37000000,107138.24000000,107116.93000000,107138.24000000
1751328120000000,107138.24000000,107150.14000000,107129.80000000,107150.14000000
1751328180000000,107150.14000000,107160.00000000,107150.13000000,107160.00000000
1751328240000000,107159.99000000,107160.00000000,107133.08000000,107139.71000000
1751328300000000,107139.70000000,107139.71000000,107093.35000000,107098.80000000
1751328360000000,107098.79000000,107156.28000000,107094.00000000,107156.28000000
1751328420000000,107156.27000000,107176.57000000,107139.14000000,107176.56000000
1751328480000000,107176.56000000,107196.82000000,107176.56000000,107188.80000000
1751328540000000,107188.79000000,107246.73000000,107188.79000000,107246.72000000
1751328600000000,107246.72000000,107272.00000000,107222.97000000,107232.60000000
1751328660000000,107232.61000000,107271.49000000,107232.60000000,107271.49000000
1751328720000000,107271.48000000,107300.90000000,107271.48000000,107300.90000000
1751328780000000,107300.89000000,107359.79000000,107300.89000000,107343.51000000
1751328840000000,107343.51000000,107343.51000000,107335.07000000,107335.08000000
1751328900000000,107335.07000000,107346.81000000,107335.07000000,107346.81000000
1751328960000000,107346.80000000,107431.83000000,107346.80000000,107431.82000000
1751329020000000,107431.82000000,107438.79000000,107382.29000000,107393.65000000
1751329080000000,107393.65000000,107433.89000000,107393.64000000,107433.88000000
1751329140000000,107433.89000000,107433.89000000,107422.55000000,107430.63000000
1751329200000000,107430.63000000,107449.25000000,107430.63000000,107441.19000000
1751329260000000,107441.19000000,107441.20000000,107433.51000000,107433.51000000
1751329320000000,107433.52000000,107433.52000000,107412.66000000,107416.41000000
1751329380000000,107416.42000000,107416.42000000,107359.78000000,107359.79000000
1751329440000000,107359.79000000,107359.79000000,107253.29000000,107253.30000000
1751329500000000,107253.30000000,107253.30000000,107147.82000000,107187.90000000
1751329560000000,107187.91000000,107216.62000000,107172.83000000,107172.83000000
1751329620000000,107172.84000000,107172.84000000,107166.48000000,107166.48000000
1751329680000000,107166.49000000,107186.44000000,107166.48000000,107186.44000000
1751329740000000,107186.43000000,107186.44000000,107169.70000000,107169.70000000
1751329800000000,107169.70000000,107169.71000000,107087.18000000,107087.18000000
1751329860000000,107087.19000000,107089.34000000,107050.23000000,107089.34000000
1751329920000000,107089.33000000,107100.00000000,107089.33000000,107099.99000000
1751329980000000,107099.99000000,107100.00000000,107026.93000000,107069.21000000
1751330040000000,107069.21000000,107144.80000000,107068.94000000,107144.80000000
1751330100000000,107144.99000000,107242.01000000,107144.99000000,107237.31000000
1751330160000000,107237.31000000,107264.63000000,107221.04000000,107221.06000000
1751330220000000,107221.06000000,107221.06000000,107190.21000000,107217.47000000
1751330280000000,107217.48000000,107232.61000000,107195.58000000,107195.58000000
1751330340000000,107195.59000000,107232.60000000,107195.59000000,107204.93000000
1751330400000000,107204.93000000,107217.28000000,107204.93000000,107214.38000000
1751330460000000,107214.38000000,107222.21000000,107190.00000000,107222.21000000
1751330520000000,107222.20000000,107298.80000000,107222.20000000,107298.79000000
1751330580000000,107298.80000000,107298.80000000,107270.39000000,107284.79000000
1751330640000000,107284.79000000,107284.80000000,107278.52000000,107283.61000000
1751330700000000,107283.61000000,107331.00000000,107283.60000000,107330.99000000
1751330760000000,107331.00000000,107344.47000000,107330.99000000,107344.46000000
1751330820000000,107344.47000000,107348.03000000,107344.46000000,107344.46000000
1751330880000000,107344.47000000,107344.47000000,107336.41000000,107336.42000000
1751330940000000,107336.41000000,107336.42000000,107312.78000000,107312.78000000
1751331000000000,107312.78000000,107312.79000000,107312.78000000,107312.79000000
1751331060000000,107312.79000000,107336.07000000,107312.78000000,107336.06000000
1751331120000000,107336.06000000,107375.27000000,107336.06000000,107375.26000000
1751331180000000,107375.26000000,107392.94000000,107347.64000000,107347.64000000
1751331240000000,107347.64000000,107347.65000000,107347.64000000,107347.64000000
1751331300000000,107347.65000000,107347.65000000,107347.64000000,107347.64000000
1751331360000000,107347.64000000,107358.29000000,107347.64000000,107347.65000000
1751331420000000,107347.64000000,107347.65000000,107347.64000000,107347.65000000
1751331480000000,107347.64000000,107347.65000000,107347.64000000,107347.65000000
1751331540000000,107347.65000000,107377.03000000,107347.64000000,107377.02000000
1751331600000000,107377.03000000,107410.24000000,107377.03000000,107410.24000000
1751331660000000,107410.24000000,107410.24000000,107397.68000000,107397.68000000
1751331720000000,107397.69000000,107417.50000000,107364.37000000,107400.79000000
1751331780000000,107400.79000000,107408.70000000,107400.79000000,107408.04000000
1751331840000000,107408.05000000,107408.05000000,107302.04000000,107357.64000000
1751331900000000,107357.64000000,107387.52000000,107357.64000000,107371.41000000
1751331960000000,107371.41000000,107428.57000000,107371.40000000,107428.57000000
1751332020000000,107428.56000000,107444.29000000,107407.16000000,107415.66000000
1751332080000000,107415.66000000,107415.66000000,107407.16000000,107412.58000000
1751332140000000,107412.58000000,107430.26000000,107412.57000000,107423.09000000
1751332200000000,107423.08000000,107433.67000000,107423.08000000,107423.97000000
1751332260000000,107423.98000000,107423.98000000,107376.08000000,107376.08000000
1751332320000000,107376.09000000,107388.57000000,107376.08000000,107382.94000000
1751332380000000,107382.94000000,107424.33000000,107382.93000000,107424.33000000
1751332440000000,107424.33000000,107486.95000000,107424.33000000,107486.94000000
1751332500000000,107486.95000000,107486.95000000,107436.50000000,107436.51000000
1751332560000000,107436.50000000,107471.00000000,107436.50000000,107471.00000000
1751332620000000,107471.00000000,107471.00000000,107435.37000000,107444.10000000
1751332680000000,107444.10000000,107456.11000000,107444.10000000,107444.86000000
1751332740000000,107444.86000000,107475.54000000,107433.00000000,107475.54000000
1751332800000000,107475.53000000,107489.79000000,107466.13000000,107466.14000000
1751332860000000,107466.13000000,107470.10000000,107466.13000000,107470.09000000
1751332920000000,107470.10000000,107499.25000000,107470.09000000,107499.25000000
1751332980000000,107499.25000000,107540.00000000,107499.25000000,107524.71000000
1751333040000000,107524.71000000,107524.72000000,107488.31000000,107500.82000000
1751333100000000,107500.82000000,107500.83000000,107473.81000000,107476.22000000
1751333160000000,107476.22000000,107476.22000000,107433.78000000,107433.81000000
1751333220000000,107433.81000000,107464.75000000,107433.80000000,107440.71000000
1751333280000000,107440.71000000,107440.71000000,107402.17000000,107402.17000000
1751333340000000,107402.17000000,107407.55000000,107388.69000000,107407.54000000
1751333400000000,107407.55000000,107429.07000000,107398.18000000,107398.18000000
1751333460000000,107398.19000000,107398.19000000,107367.95000000,107367.95000000
1751333520000000,107367.96000000,107367.96000000,107367.95000000,107367.96000000
1751333580000000,107367.95000000,107398.21000000,107359.78000000,107398.21000000
1751333640000000,107398.21000000,107486.96000000,107398.20000000,107486.96000000
1751333700000000,107486.96000000,107519.90000000,107473.10000000,107473.10000000
1751333760000000,107473.11000000,107473.11000000,107444.65000000,107462.14000000
1751333820000000,107462.14000000,107465.72000000,107448.85000000,107448.85000000
1751333880000000,107448.84000000,107448.85000000,107419.84000000,107423.32000000
1751333940000000,107423.32000000,107423.32000000,107399.99000000,107400.00000000
1751334000000000,107399.99000000,107400.00000000,107376.00000000,107376.01000000
1751334060000000,107376.01000000,107376.01000000,107309.35000000,107334.00000000
1751334120000000,107334.29000000,107336.02000000,107331.01000000,107331.02000000
1751334180000000,107331.02000000,107331.02000000,107328.20000000,107331.01000000
1751334240000000,107331.01000000,107336.46000000,107331.00000000,107336.45000000
1751334300000000,107336.46000000,107347.65000000,107336.45000000,107347.65000000
1751334360000000,107347.65000000,107370.53000000,107347.09000000,107347.09000000
1751334420000000,107347.10000000,107385.62000000,107347.09000000,107376.97000000
1751334480000000,107376.97000000,107376.98000000,107356.52000000,107356.52000000
1751334540000000,107356.52000000,107359.78000000,107356.52000000,107356.53000000
1751334600000000,107356.52000000,107356.53000000,107336.45000000,107336.46000000
1751334660000000,107336.46000000,107336.46000000,107275.00000000,107275.00000000
1751334720000000,107275.00000000,107275.00000000,107221.87000000,107221.87000000
1751334780000000,107221.87000000,107221.88000000,107200.00000000,107211.40000000
1751334840000000,107211.41000000,107211.41000000,107200.96000000,107200.97000000
1751334900000000,107200.97000000,107229.98000000,107171.42000000,107229.98000000
1751334960000000,107229.97000000,107232.61000000,107229.97000000,107232.60000000
1751335020000000,107232.60000000,107247.00000000,107232.60000000,107237.71000000
1751335080000000,107237.71000000,107257.65000000,107220.00000000,107220.00000000
