timestamp,open,high,low,close
1675209600000,1585.32000000,1586.14000000,1585.32000000,1586.14000000
1675209660000,1586.14000000,1586.14000000,1585.59000000,1585.80000000
1675209720000,1585.80000000,1587.61000000,1585.79000000,1587.61000000
1675209780000,1587.60000000,1590.00000000,1587.60000000,1588.77000000
1675209840000,1588.76000000,1588.77000000,1586.24000000,1586.25000000
1675209900000,1586.24000000,1586.25000000,1582.77000000,1582.78000000
1675209960000,1582.77000000,1585.02000000,1582.77000000,1584.61000000
1675210020000,1584.61000000,1584.95000000,1584.41000000,1584.45000000
1675210080000,1584.46000000,1585.20000000,1583.96000000,1583.97000000
1675210140000,1583.96000000,1583.97000000,1582.56000000,1582.56000000
1675210200000,1582.56000000,1583.60000000,1581.21000000,1583.46000000
1675210260000,1583.47000000,1583.47000000,1582.46000000,1582.59000000
1675210320000,1582.59000000,1583.98000000,1582.59000000,1583.98000000
1675210380000,1583.98000000,1584.53000000,1583.97000000,1584.01000000
1675210440000,1584.01000000,1585.13000000,1583.96000000,1585.12000000
1675210500000,1585.13000000,1585.13000000,1583.34000000,1583.35000000
1675210560000,1583.35000000,1584.60000000,1583.34000000,1584.59000000
1675210620000,1584.60000000,1584.66000000,1583.19000000,1583.52000000
1675210680000,1583.51000000,1584.46000000,1583.51000000,1583.81000000
1675210740000,1583.82000000,1583.82000000,1582.90000000,1583.09000000
1675210800000,1583.09000000,1584.05000000,1582.90000000,1584.05000000
1675210860000,1584.04000000,1584.82000000,1584.04000000,1584.78000000
1675210920000,1584.79000000,1585.11000000,1584.78000000,1584.95000000
1675210980000,1584.94000000,1585.66000000,1584.94000000,1585.41000000
1675211040000,1585.41000000,1585.41000000,1583.89000000,1585.29000000
1675211100000,1585.30000000,1585.30000000,1584.02000000,1584.02000000
1675211160000,1584.02000000,1584.03000000,1583.40000000,1583.41000000
1675211220000,1583.40000000,1583.41000000,1582.92000000,1582.93000000
1675211280000,1582.93000000,1583.22000000,1582.92000000,1583.07000000
1675211340000,1583.06000000,1583.07000000,1581.30000000,1581.76000000
1675211400000,1581.76000000,1581.76000000,1576.43000000,1578.02000000
1675211460000,1578.01000000,1580.54000000,1578.01000000,1580.14000000
1675211520000,1580.13000000,1580.58000000,1578.59000000,1580.36000000
1675211580000,1580.37000000,1580.98000000,1580.36000000,1580.70000000
1675211640000,1580.70000000,1583.65000000,1580.70000000,1582.27000000
1675211700000,1582.26000000,1583.32000000,1582.26000000,1582.38000000
1675211760000,1582.38000000,1583.33000000,1582.38000000,1582.98000000
1675211820000,1582.98000000,1584.31000000,1582.98000000,1584.30000000
1675211880000,1584.30000000,1584.96000000,1583.88000000,1584.59000000
1675211940000,1584.59000000,1584.66000000,1584.06000000,1584.66000000
1675212000000,1584.65000000,1585.56000000,1584.65000000,1585.56000000
1675212060000,1585.56000000,1587.52000000,1585.40000000,1586.02000000
1675212120000,1586.02000000,1586.03000000,1584.92000000,1585.11000000
1675212180000,1585.11000000,1585.22000000,1584.79000000,1585.08000000
1675212240000,1585.08000000,1585.43000000,1584.13000000,1584.14000000
1675212300000,1584.13000000,1585.36000000,1584.13000000,1585.28000000
1675212360000,1585.28000000,1585.44000000,1584.89000000,1585.43000000
1675212420000,1585.43000000,1586.27000000,1585.43000000,1586.26000000
1675212480000,1586.27000000,1586.27000000,1584.81000000,1584.97000000
1675212540000,1584.97000000,1585.87000000,1584.84000000,1585.87000000
1675212600000,1585.86000000,1586.37000000,1585.33000000,1585.33000000
1675212660000,1585.33000000,1585.76000000,1584.72000000,1585.55000000
1675212720000,1585.55000000,1586.64000000,1585.54000000,1586.41000000
1675212780000,1586.41000000,1586.58000000,1585.14000000,1585.15000000
1675212840000,1585.15000000,1585.15000000,1584.75000000,1584.77000000
1675212900000,1584.77000000,1584.96000000,1584.30000000,1584.58000000
1675212960000,1584.58000000,1584.59000000,1583.51000000,1584.11000000
1675213020000,1584.10000000,1584.78000000,1583.66000000,1583.67000000
1675213080000,1583.67000000,1583.78000000,1583.22000000,1583.78000000
1675213140000,1583.77000000,1583.78000000,1583.30000000,1583.34000000
1675213200000,1583.34000000,1583.95000000,1583.33000000,1583.67000000
1675213260000,1583.67000000,1585.30000000,1583.60000000,1585.29000000
1675213320000,1585.29000000,1585.85000000,1584.72000000,1585.84000000
1675213380000,1585.84000000,1585.85000000,1585.37000000,1585.81000000
1675213440000,1585.82000000,1586.06000000,1584.55000000,1584.56000000
1675213500000,1584.56000000,1585.11000000,1584.18000000,1585.10000000
1675213560000,1585.10000000,1585.11000000,1584.26000000,1584.54000000
1675213620000,1584.54000000,1584.54000000,1584.00000000,1584.01000000
1675213680000,1584.00000000,1585.81000000,1584.00000000,1585.81000000
1675213740000,1585.80000000,1586.28000000,1585.54000000,1586.02000000
1675213800000,1586.01000000,1586.14000000,1585.09000000,1585.33000000
1675213860000,1585.32000000,1585.81000000,1585.32000000,1585.55000000
1675213920000,1585.56000000,1585.56000000,1584.33000000,1584.84000000
1675213980000,1584.83000000,1586.25000000,1584.60000000,1586.24000000
1675214040000,1586.25000000,1586.98000000,1586.16000000,1586.16000000
1675214100000,1586.17000000,1586.69000000,1586.13000000,1586.68000000
