timestamp,open,high,low,close
1725148800000,58974.00000000,58974.00000000,58967.01000000,58967.02000000
1725148860000,58967.02000000,58967.02000000,58957.01000000,58957.02000000
1725148920000,58957.02000000,58971.00000000,58957.01000000,58971.00000000
1725148980000,58970.99000000,58971.00000000,58963.00000000,58963.01000000
1725149040000,58963.00000000,58978.00000000,58963.00000000,58978.00000000
1725149100000,58978.00000000,58980.00000000,58975.41000000,58977.99000000
1725149160000,58977.99000000,58980.00000000,58977.99000000,58980.00000000
1725149220000,58980.00000000,59018.00000000,58979.99000000,59018.00000000
1725149280000,59018.00000000,59035.76000000,59017.99000000,59035.75000000
1725149340000,59035.75000000,59035.76000000,59035.75000000,59035.76000000
1725149400000,59035.75000000,59037.00000000,59035.75000000,59036.99000000
1725149460000,59037.00000000,59055.00000000,59036.99000000,59054.99000000
1725149520000,59055.00000000,59055.00000000,59023.00000000,59023.01000000
1725149580000,59023.00000000,59046.00000000,59023.00000000,59045.99000000
1725149640000,59046.00000000,59047.00000000,59038.11000000,59038.12000000
1725149700000,59038.11000000,59038.12000000,59038.11000000,59038.11000000
1725149760000,59038.12000000,59076.59000000,59038.11000000,59055.41000000
1725149820000,59055.41000000,59055.41000000,59037.00000000,59041.00000000
1725149880000,59041.00000000,59041.00000000,59040.00000000,59040.00000000
1725149940000,59040.01000000,59040.01000000,59024.00000000,59024.00000000
1725150000000,59024.00000000,59024.00000000,59017.00000000,59017.00000000
1725150060000,59017.00000000,59017.01000000,59012.16000000,59012.17000000
1725150120000,59012.16000000,59012.17000000,59008.00000000,59008.00000000
1725150180000,59008.01000000,59008.01000000,59008.00000000,59008.01000000
1725150240000,59008.01000000,59008.01000000,58991.10000000,58991.10000000
1725150300000,58991.11000000,58991.11000000,58950.00000000,58950.00000000
1725150360000,58950.01000000,58950.01000000,58911.00000000,58927.76000000
1725150420000,58927.76000000,58952.00000000,58927.76000000,58952.00000000
1725150480000,58951.99000000,58966.00000000,58951.99000000,58958.01000000
1725150540000,58958.00000000,58961.41000000,58958.00000000,58961.41000000
1725150600000,58961.40000000,58961.41000000,58954.00000000,58954.00000000
1725150660000,58954.01000000,58954.01000000,58928.00000000,58928.00000000
1725150720000,58928.00000000,58949.25000000,58920.00000000,58949.25000000
1725150780000,58949.25000000,58949.25000000,58936.00000000,58936.00000000
1725150840000,58936.00000000,58951.51000000,58936.00000000,58949.99000000
1725150900000,58950.00000000,58971.56000000,58949.99000000,58971.55000000
1725150960000,58971.55000000,58997.00000000,58971.55000000,58997.00000000
1725151020000,58997.00000000,58997.00000000,58982.00000000,58982.00000000
1725151080000,58982.00000000,58988.00000000,58982.00000000,58987.99000000
1725151140000,58987.99000000,58988.00000000,58987.99000000,58988.00000000
1725151200000,58988.00000000,58998.00000000,58987.99000000,58998.00000000
1725151260000,58998.00000000,58998.00000000,58997.99000000,58998.00000000
1725151320000,58998.00000000,58998.00000000,58997.99000000,58997.99000000
1725151380000,58998.00000000,59019.00000000,58998.00000000,59019.00000000
1725151440000,59019.00000000,59019.00000000,58900.00000000,58908.99000000
1725151500000,58909.00000000,58937.00000000,58909.00000000,58937.00000000
1725151560000,58937.00000000,58941.00000000,58928.83000000,58941.00000000
1725151620000,58941.00000000,58944.00000000,58937.00000000,58937.01000000
1725151680000,58937.01000000,58951.00000000,58937.00000000,58945.12000000
1725151740000,58945.00000000,58947.00000000,58937.00000000,58937.00000000
1725151800000,58937.00000000,58949.00000000,58937.00000000,58949.00000000
1725151860000,58948.99000000,58964.26000000,58948.99000000,58964.25000000
1725151920000,58964.26000000,58964.26000000,58950.00000000,58950.00000000
1725151980000,58950.00000000,58950.00000000,58948.00000000,58948.00000000
1725152040000,58948.01000000,58957.00000000,58948.00000000,58957.00000000
1725152100000,58956.99000000,58971.56000000,58956.99000000,58962.00000000
1725152160000,58962.01000000,58967.00000000,58962.00000000,58967.00000000
1725152220000,58967.00000000,58967.00000000,58954.00000000,58954.00000000
1725152280000,58954.00000000,58954.01000000,58954.00000000,58954.00000000
1725152340000,58954.01000000,58962.00000000,58929.84000000,58930.00000000
1725152400000,58929.99000000,58929.99000000,58899.99000000,58927.46000000
1725152460000,58927.46000000,58932.99000000,58927.45000000,58932.99000000
1725152520000,58932.99000000,58932.99000000,58932.98000000,58932.99000000
1725152580000,58932.99000000,58932.99000000,58932.98000000,58932.98000000
1725152640000,58932.98000000,58932.99000000,58919.00000000,58919.01000000
1725152700000,58919.01000000,58932.00000000,58919.00000000,58932.00000000
1725152760000,58931.99000000,58932.00000000,58929.99000000,58930.00000000
1725152820000,58929.99000000,58930.00000000,58916.00000000,58916.00000000
1725152880000,58916.00000000,58916.01000000,58907.00000000,58908.00000000
1725152940000,58908.00000000,58925.00000000,58907.99000000,58924.99000000
1725153000000,58925.00000000,58925.00000000,58904.00000000,58904.01000000
1725153060000,58904.01000000,58904.01000000,58888.00000000,58888.00000000
1725153120000,58888.00000000,58903.00000000,58886.28000000,58900.00000000
1725153180000,58900.00000000,58900.00000000,58885.20000000,58885.20000000
1725153240000,58885.20000000,58885.21000000,58876.47000000,58876.48000000
1725153300000,58876.48000000,58921.00000000,58876.47000000,58916.01000000
1725153360000,58916.00000000,58916.00000000,58850.00000000,58888.74000000
1725153420000,58888.74000000,58888.75000000,58871.00000000,58871.01000000
1725153480000,58871.01000000,58901.00000000,58871.00000000,58901.00000000
1725153540000,58901.00000000,58917.72000000,58901.00000000,58917.72000000
1725153600000,58917.72000000,58931.00000000,58917.71000000,58930.00000000
1725153660000,58930.00000000,58933.00000000,58929.99000000,58931.01000000
1725153720000,58931.01000000,58957.00000000,58931.00000000,58957.00000000
1725153780000,58957.00000000,58957.00000000,58944.00000000,58944.00000000
1725153840000,58944.00000000,58944.00000000,58934.00000000,58934.00000000
1725153900000,58934.00000000,58934.01000000,58924.00000000,58933.98000000
1725153960000,58933.98000000,58949.00000000,58933.98000000,58939.01000000
1725154020000,58939.00000000,58939.01000000,58939.00000000,58939.00000000
1725154080000,58939.01000000,58939.01000000,58920.00000000,58920.00000000
1725154140000,58920.00000000,58922.00000000,58907.46000000,58922.00000000
1725154200000,58922.00000000,58922.00000000,58905.00000000,58915.99000000
1725154260000,58915.99000000,58926.00000000,58915.99000000,58925.99000000
1725154320000,58925.99000000,58926.00000000,58896.00000000,58916.00000000
1725154380000,58916.00000000,58941.29000000,58916.00000000,58941.29000000
1725154440000,58941.29000000,58941.29000000,58899.99000000,58900.00000000
1725154500000,58900.00000000,58901.00000000,58895.00000000,58900.00000000
1725154560000,58900.01000000,58910.60000000,58900.00000000,58902.01000000
1725154620000,58902.00000000,58902.01000000,58892.00000000,58892.00000000
1725154680000,58892.01000000,58897.46000000,58892.00000000,58897.45000000
1725154740000,58897.46000000,58897.46000000,58842.26000000,58868.67000000
1725154800000,58868.68000000,58876.59000000,58861.10000000,58862.01000000
1725154860000,58862.01000000,58871.00000000,58856.00000000,58871.00000000
1725154920000,58871.00000000,58871.00000000,58857.00000000,58868.00000000
1725154980000,58868.00000000,58871.00000000,58867.99000000,58871.00000000
1725155040000,58870.99000000,58883.00000000,58870.99000000,58883.00000000
1725155100000,58883.00000000,58883.00000000,58863.00000000,58864.00000000
1725155160000,58864.00000000,58882.99000000,58863.99000000,58882.99000000
1725155220000,58882.99000000,58886.00000000,58874.00000000,58874.01000000
1725155280000,58874.00000000,58901.10000000,58874.00000000,58901.10000000
1725155340000,58901.10000000,58901.10000000,58891.10000000,58891.10000000
1725155400000,58891.10000000,58891.11000000,58886.00000000,58886.00000000
1725155460000,58886.01000000,58886.01000000,58868.01000000,58868.01000000
1725155520000,58868.01000000,58878.00000000,58859.00000000,58877.99000000
1725155580000,58877.99000000,58878.00000000,58858.00000000,58858.00000000
1725155640000,58858.00000000,58876.00000000,58858.00000000,58870.00000000
1725155700000,58869.99000000,58870.00000000,58851.10000000,58851.11000000
1725155760000,58851.11000000,58852.83000000,58851.10000000,58851.10000000
1725155820000,58851.10000000,58851.11000000,58836.00000000,58836.00000000
1725155880000,58836.01000000,58836.01000000,58819.78000000,58819.84000000
1725155940000,58819.84000000,58837.00000000,58819.84000000,58828.01000000
1725156000000,58828.00000000,58842.00000000,58816.41000000,58841.92000000
1725156060000,58841.91000000,58841.92000000,58832.00000000,58832.01000000
1725156120000,58832.00000000,58832.01000000,58808.50000000,58808.50000000
1725156180000,58808.50000000,58817.00000000,58795.00000000,58817.00000000
1725156240000,58816.99000000,58851.65000000,58816.99000000,58822.99000000
1725156300000,58822.99000000,58823.00000000,58813.01000000,58818.99000000
1725156360000,58818.99000000,58819.00000000,58747.00000000,58750.00000000
1725156420000,58750.00000000,58752.96000000,58542.07000000,58580.20000000
1725156480000,58580.20000000,58648.00000000,58580.19000000,58581.11000000
1725156540000,58581.10000000,58647.00000000,58563.63000000,58614.00000000
1725156600000,58614.00000000,58645.99000000,58603.01000000,58606.01000000
1725156660000,58606.02000000,58645.00000000,58588.00000000,58644.99000000
1725156720000,58645.00000000,58692.81000000,58636.00000000,58692.80000000
1725156780000,58692.81000000,58692.81000000,58658.00000000,58690.25000000
1725156840000,58690.24000000,58690.25000000,58612.26000000,58620.01000000
1725156900000,58620.01000000,58679.00000000,58611.11000000,58668.81000000
1725156960000,58668.81000000,58668.81000000,58631.75000000,58652.01000000
1725157020000,58652.00000000,58675.00000000,58642.00000000,58669.65000000
1725157080000,58669.66000000,58681.00000000,58652.00000000,58652.01000000
1725157140000,58652.00000000,58657.89000000,58626.00000000,58648.00000000
1725157200000,58648.00000000,58648.00000000,58563.63000000,58563.64000000
1725157260000,58563.64000000,58566.67000000,58489.54000000,58530.00000000
1725157320000,58530.01000000,58555.55000000,58519.01000000,58539.00000000
1725157380000,58539.00000000,58548.82000000,58531.10000000,58542.73000000
1725157440000,58542.74000000,58563.64000000,58445.88000000,58445.88000000
1725157500000,58445.87000000,58445.87000000,58331.64000000,58358.00000000
1725157560000,58357.99000000,58424.00000000,58357.99000000,58400.00000000
1725157620000,58400.00000000,58438.74000000,58400.00000000,58424.01000000
1725157680000,58424.01000000,58429.10000000,58400.00000000,58400.00000000
1725157740000,58400.01000000,58400.01000000,58280.00000000,58315.00000000
1725157800000,58314.99000000,58326.00000000,58280.01000000,58306.99000000
1725157860000,58307.00000000,58378.31000000,58295.00000000,58325.12000000
