timestamp,open,high,low,close
1727740800000,2602.24000000,2606.00000000,2601.82000000,2605.92000000
1727740860000,2605.92000000,2608.37000000,2603.50000000,2603.50000000
1727740920000,2603.50000000,2603.50000000,2600.59000000,2602.78000000
1727740980000,2602.79000000,2603.00000000,2599.60000000,2601.77000000
1727741040000,2601.78000000,2604.21000000,2601.60000000,2603.03000000
1727741100000,2603.04000000,2605.43000000,2602.06000000,2603.12000000
1727741160000,2603.13000000,2606.77000000,2603.13000000,2606.20000000
1727741220000,2606.21000000,2607.93000000,2605.50000000,2607.44000000
1727741280000,2607.44000000,2607.97000000,2605.65000000,2605.68000000
1727741340000,2605.67000000,2607.50000000,2603.14000000,2606.99000000
1727741400000,2607.03000000,2608.97000000,2605.64000000,2606.06000000
1727741460000,2606.06000000,2606.89000000,2603.51000000,2604.39000000
1727741520000,2604.39000000,2606.00000000,2603.60000000,2605.05000000
1727741580000,2605.04000000,2605.99000000,2603.28000000,2604.39000000
1727741640000,2604.39000000,2606.28000000,2602.89000000,2606.27000000
1727741700000,2606.27000000,2606.28000000,2601.46000000,2602.00000000
1727741760000,2602.09000000,2602.34000000,2599.06000000,2599.06000000
1727741820000,2599.06000000,2603.73000000,2598.58000000,2603.40000000
1727741880000,2603.40000000,2603.40000000,2599.45000000,2600.49000000
1727741940000,2600.49000000,2600.49000000,2598.71000000,2599.81000000
1727742000000,2599.80000000,2601.79000000,2598.99000000,2599.00000000
1727742060000,2599.00000000,2599.45000000,2592.45000000,2593.31000000
1727742120000,2593.31000000,2595.00000000,2591.34000000,2594.49000000
1727742180000,2594.49000000,2599.10000000,2593.60000000,2598.55000000
1727742240000,2598.56000000,2602.30000000,2597.72000000,2601.49000000
1727742300000,2601.49000000,2608.50000000,2600.49000000,2607.99000000
1727742360000,2607.99000000,2611.33000000,2607.26000000,2609.89000000
1727742420000,2609.89000000,2613.27000000,2608.52000000,2610.74000000
1727742480000,2610.74000000,2612.00000000,2608.50000000,2610.95000000
1727742540000,2610.95000000,2613.00000000,2609.67000000,2611.76000000
1727742600000,2611.75000000,2615.00000000,2611.32000000,2611.59000000
1727742660000,2611.58000000,2615.91000000,2610.83000000,2612.96000000
1727742720000,2612.96000000,2613.59000000,2609.50000000,2610.69000000
1727742780000,2610.68000000,2612.92000000,2609.99000000,2610.19000000
1727742840000,2610.18000000,2610.18000000,2607.39000000,2608.48000000
1727742900000,2608.49000000,2611.35000000,2608.37000000,2610.82000000
1727742960000,2610.87000000,2614.44000000,2609.86000000,2612.75000000
1727743020000,2612.74000000,2613.90000000,2610.57000000,2613.63000000
1727743080000,2613.63000000,2613.63000000,2610.67000000,2611.70000000
1727743140000,2611.70000000,2612.76000000,2610.49000000,2610.82000000
1727743200000,2610.83000000,2612.88000000,2610.83000000,2612.87000000
1727743260000,2612.87000000,2614.41000000,2612.39000000,2612.52000000
1727743320000,2612.52000000,2612.52000000,2610.82000000,2610.83000000
1727743380000,2610.83000000,2613.99000000,2610.83000000,2613.39000000
1727743440000,2613.39000000,2613.39000000,2610.76000000,2611.80000000
1727743500000,2611.80000000,2613.32000000,2611.50000000,2612.71000000
1727743560000,2612.72000000,2614.25000000,2612.60000000,2613.71000000
1727743620000,2613.71000000,2615.50000000,2613.49000000,2613.50000000
1727743680000,2613.50000000,2615.89000000,2613.50000000,2614.49000000
1727743740000,2614.49000000,2614.50000000,2613.38000000,2613.84000000
1727743800000,2613.84000000,2621.49000000,2613.03000000,2620.12000000
1727743860000,2620.12000000,2623.52000000,2617.97000000,2621.69000000
1727743920000,2621.69000000,2622.44000000,2619.50000000,2621.91000000
1727743980000,2621.91000000,2622.50000000,2618.99000000,2618.99000000
1727744040000,2618.99000000,2619.43000000,2618.09000000,2619.00000000
1727744100000,2619.00000000,2621.32000000,2619.00000000,2620.00000000
1727744160000,2620.00000000,2622.50000000,2620.00000000,2621.03000000
1727744220000,2621.02000000,2621.50000000,2618.49000000,2620.28000000
1727744280000,2620.27000000,2620.28000000,2618.46000000,2619.63000000
1727744340000,2619.63000000,2619.63000000,2618.49000000,2618.82000000
1727744400000,2618.82000000,2620.43000000,2617.99000000,2619.93000000
1727744460000,2619.93000000,2620.42000000,2616.71000000,2616.71000000
1727744520000,2616.72000000,2619.43000000,2616.21000000,2619.43000000
1727744580000,2619.42000000,2621.43000000,2619.42000000,2620.46000000
1727744640000,2620.46000000,2625.76000000,2620.46000000,2625.47000000
1727744700000,2625.48000000,2625.92000000,2622.63000000,2624.99000000
1727744760000,2624.99000000,2628.53000000,2624.91000000,2627.07000000
1727744820000,2627.07000000,2629.37000000,2626.60000000,2627.49000000
1727744880000,2627.49000000,2627.49000000,2624.70000000,2627.23000000
1727744940000,2627.24000000,2627.24000000,2623.99000000,2624.40000000
1727745000000,2624.41000000,2627.46000000,2624.41000000,2627.00000000
1727745060000,2626.99000000,2627.00000000,2626.09000000,2626.60000000
1727745120000,2626.59000000,2627.33000000,2624.05000000,2626.83000000
1727745180000,2626.83000000,2627.23000000,2622.49000000,2623.54000000
1727745240000,2623.55000000,2624.45000000,2622.66000000,2624.45000000
1727745300000,2624.45000000,2626.00000000,2623.49000000,2623.64000000
1727745360000,2623.63000000,2626.19000000,2623.49000000,2625.81000000
1727745420000,2625.80000000,2627.46000000,2624.49000000,2627.46000000
1727745480000,2627.46000000,2627.96000000,2625.75000000,2625.75000000
1727745540000,2625.72000000,2626.09000000,2623.73000000,2623.99000000
1727745600000,2623.98000000,2625.43000000,2623.98000000,2624.50000000
1727745660000,2624.50000000,2626.44000000,2624.50000000,2625.22000000
1727745720000,2625.22000000,2625.22000000,2624.02000000,2624.44000000
1727745780000,2624.44000000,2624.44000000,2622.76000000,2623.82000000
1727745840000,2623.83000000,2624.91000000,2621.99000000,2623.84000000
1727745900000,2623.84000000,2624.45000000,2623.22000000,2623.47000000
1727745960000,2623.48000000,2624.18000000,2622.62000000,2623.21000000
1727746020000,2623.21000000,2623.45000000,2621.27000000,2623.45000000
1727746080000,2623.45000000,2626.33000000,2622.90000000,2626.00000000
1727746140000,2625.99000000,2627.27000000,2625.76000000,2626.56000000
1727746200000,2626.56000000,2628.00000000,2626.55000000,2627.65000000
1727746260000,2627.65000000,2628.00000000,2626.60000000,2626.60000000
1727746320000,2626.60000000,2628.00000000,2624.66000000,2626.19000000
1727746380000,2626.18000000,2626.70000000,2625.24000000,2625.69000000
1727746440000,2625.69000000,2626.46000000,2625.13000000,2626.46000000
1727746500000,2626.45000000,2626.46000000,2624.20000000,2624.70000000
1727746560000,2624.69000000,2626.99000000,2624.69000000,2626.51000000
1727746620000,2626.52000000,2626.67000000,2623.81000000,2624.50000000
1727746680000,2624.50000000,2625.53000000,2624.43000000,2624.99000000
