timestamp,open,high,low,close
1764547200000000,2991.25000000,2999.47000000,2990.00000000,2997.57000000
1764547260000000,2997.57000000,2997.57000000,2992.94000000,2992.94000000
1764547320000000,2992.95000000,2996.70000000,2992.83000000,2995.79000000
1764547380000000,2995.79000000,2995.79000000,2989.79000000,2990.45000000
1764547440000000,2990.45000000,2991.14000000,2980.00000000,2987.27000000
1764547500000000,2987.28000000,2987.75000000,2978.00000000,2978.00000000
1764547560000000,2978.00000000,2978.01000000,2970.66000000,2972.63000000
1764547620000000,2972.63000000,2972.85000000,2952.97000000,2952.97000000
1764547680000000,2952.98000000,2961.60000000,2920.03000000,2932.54000000
1764547740000000,2932.54000000,2944.25000000,2923.33000000,2936.91000000
1764547800000000,2936.92000000,2942.20000000,2906.02000000,2922.61000000
1764547860000000,2922.61000000,2935.29000000,2916.02000000,2928.00000000
1764547920000000,2928.00000000,2930.39000000,2918.97000000,2919.73000000
1764547980000000,2919.73000000,2923.00000000,2909.42000000,2919.45000000
1764548040000000,2919.44000000,2926.08000000,2915.00000000,2917.00000000
1764548100000000,2917.00000000,2922.57000000,2912.00000000,2917.28000000
1764548160000000,2917.28000000,2924.78000000,2915.09000000,2920.94000000
1764548220000000,2920.94000000,2920.94000000,2909.32000000,2910.44000000
1764548280000000,2910.44000000,2912.50000000,2900.47000000,2908.01000000
1764548340000000,2908.00000000,2908.00000000,2896.27000000,2903.85000000
1764548400000000,2903.86000000,2911.65000000,2903.06000000,2905.58000000
1764548460000000,2905.57000000,2905.57000000,2885.00000000,2893.52000000
1764548520000000,2893.52000000,2900.00000000,2892.56000000,2900.00000000
1764548580000000,2900.00000000,2900.50000000,2890.36000000,2891.26000000
1764548640000000,2891.26000000,2903.20000000,2890.45000000,2900.90000000
1764548700000000,2900.89000000,2908.59000000,2899.25000000,2901.54000000
1764548760000000,2901.54000000,2902.71000000,2897.29000000,2898.20000000
1764548820000000,2898.19000000,2898.19000000,2894.22000000,2896.44000000
1764548880000000,2896.33000000,2900.00000000,2894.73000000,2895.81000000
1764548940000000,2895.76000000,2896.64000000,2890.87000000,2893.54000000
1764549000000000,2893.53000000,2893.72000000,2884.73000000,2888.45000000
1764549060000000,2888.45000000,2896.50000000,2883.33000000,2890.51000000
1764549120000000,2890.51000000,2890.54000000,2867.45000000,2876.70000000
1764549180000000,2876.70000000,2882.00000000,2870.49000000,2876.87000000
1764549240000000,2876.87000000,2879.55000000,2871.08000000,2875.44000000
1764549300000000,2875.49000000,2875.49000000,2862.01000000,2872.50000000
1764549360000000,2872.50000000,2881.81000000,2871.45000000,2877.07000000
1764549420000000,2877.11000000,2883.30000000,2873.09000000,2873.53000000
1764549480000000,2873.53000000,2878.15000000,2865.65000000,2867.41000000
1764549540000000,2867.41000000,2871.50000000,2865.72000000,2870.19000000
1764549600000000,2870.25000000,2873.62000000,2866.55000000,2871.08000000
1764549660000000,2871.09000000,2883.00000000,2868.49000000,2881.12000000
1764549720000000,2881.12000000,2882.88000000,2875.08000000,2876.18000000
1764549780000000,2876.18000000,2876.95000000,2863.75000000,2865.51000000
1764549840000000,2865.52000000,2868.12000000,2863.27000000,2864.83000000
