timestamp,open,high,low,close
1761955200000000,109608.01000000,109621.62000000,109608.00000000,109616.35000000
1761955260000000,109616.34000000,109639.64000000,109550.46000000,109550.47000000
1761955320000000,109550.46000000,109550.46000000,109470.92000000,109470.93000000
1761955380000000,109470.92000000,109476.12000000,109447.00000000,109447.00000000
1761955440000000,109447.00000000,109457.94000000,109441.26000000,109444.44000000
1761955500000000,109444.44000000,109444.45000000,109415.29000000,109440.00000000
1761955560000000,109440.00000000,109440.00000000,109433.29000000,109433.29000000
1761955620000000,109433.29000000,109433.30000000,109419.81000000,109419.81000000
1761955680000000,109419.81000000,109433.30000000,109419.39000000,109419.39000000
1761955740000000,109419.39000000,109439.51000000,109415.29000000,109439.51000000
1761955800000000,109439.50000000,109493.83000000,109439.50000000,109493.83000000
1761955860000000,109493.83000000,109493.83000000,109468.17000000,109468.17000000
1761955920000000,109468.18000000,109468.18000000,109450.42000000,109450.42000000
1761955980000000,109450.43000000,109471.45000000,109450.42000000,109471.45000000
1761956040000000,109471.45000000,109493.83000000,109471.44000000,109471.44000000
1761956100000000,109471.44000000,109471.45000000,109449.55000000,109449.55000000
1761956160000000,109449.55000000,109482.92000000,109449.55000000,109482.92000000
1761956220000000,109482.91000000,109523.84000000,109482.91000000,109515.37000000
1761956280000000,109515.36000000,109515.37000000,109502.19000000,109502.20000000
1761956340000000,109502.19000000,109502.20000000,109462.00000000,109462.01000000
1761956400000000,109462.00000000,109471.03000000,109462.00000000,109471.03000000
1761956460000000,109471.03000000,109485.25000000,109471.02000000,109484.73000000
1761956520000000,109484.73000000,109484.74000000,109394.81000000,109408.44000000
1761956580000000,109408.43000000,109493.85000000,109408.43000000,109493.84000000
1761956640000000,109493.84000000,109493.85000000,109493.84000000,109493.84000000
1761956700000000,109493.84000000,109520.00000000,109490.70000000,109519.99000000
1761956760000000,109520.00000000,109541.77000000,109519.99000000,109539.58000000
1761956820000000,109539.58000000,109539.59000000,109531.93000000,109531.94000000
1761956880000000,109531.93000000,109564.32000000,109517.04000000,109517.05000000
1761956940000000,109517.05000000,109537.24000000,109517.04000000,109537.24000000
1761957000000000,109537.23000000,109537.24000000,109483.05000000,109483.05000000
1761957060000000,109483.06000000,109483.06000000,109450.00000000,109450.01000000
1761957120000000,109450.01000000,109462.58000000,109449.99000000,109450.03000000
1761957180000000,109450.03000000,109460.91000000,109433.07000000,109433.08000000
1761957240000000,109433.07000000,109445.35000000,109433.07000000,109445.34000000
1761957300000000,109445.34000000,109482.84000000,109445.34000000,109468.92000000
1761957360000000,109468.93000000,109484.13000000,109468.92000000,109473.18000000
1761957420000000,109473.17000000,109493.84000000,109473.17000000,109493.84000000
1761957480000000,109493.83000000,109513.53000000,109493.83000000,109497.26000000
1761957540000000,109497.26000000,109502.95000000,109492.03000000,109492.03000000
1761957600000000,109492.02000000,109492.03000000,109491.99000000,109492.00000000
1761957660000000,109492.00000000,109492.00000000,109491.99000000,109492.00000000
1761957720000000,109491.99000000,109541.96000000,109491.99000000,109541.96000000
