timestamp,open,high,low,close
1701388800000,37723.97000000,37744.72000000,37722.73000000,37738.91000000
1701388860000,37738.91000000,37738.91000000,37723.72000000,37723.72000000
1701388920000,37723.72000000,37723.73000000,37699.57000000,37699.57000000
1701388980000,37699.58000000,37699.58000000,37699.57000000,37699.57000000
1701389040000,37699.57000000,37699.58000000,37688.27000000,37688.35000000
1701389100000,37688.34000000,37697.35000000,37688.34000000,37697.34000000
1701389160000,37697.34000000,37697.35000000,37697.34000000,37697.34000000
1701389220000,37697.34000000,37697.35000000,37688.37000000,37688.37000000
1701389280000,37688.38000000,37690.63000000,37688.37000000,37690.62000000
1701389340000,37690.63000000,37690.63000000,37681.10000000,37681.11000000
1701389400000,37681.10000000,37681.11000000,37675.00000000,37675.00000000
1701389460000,37675.01000000,37675.01000000,37628.28000000,37655.50000000
1701389520000,37655.49000000,37655.53000000,37641.18000000,37644.25000000
1701389580000,37644.25000000,37653.44000000,37644.25000000,37653.44000000
1701389640000,37653.44000000,37653.44000000,37633.32000000,37633.33000000
1701389700000,37633.32000000,37638.70000000,37619.10000000,37624.02000000
1701389760000,37624.03000000,37624.03000000,37615.86000000,37622.23000000
1701389820000,37622.22000000,37640.53000000,37620.27000000,37640.52000000
1701389880000,37640.53000000,37640.53000000,37626.97000000,37626.97000000
1701389940000,37626.97000000,37634.81000000,37626.97000000,37634.81000000
1701390000000,37634.81000000,37638.67000000,37634.80000000,37638.67000000
1701390060000,37638.66000000,37638.67000000,37634.63000000,37634.64000000
1701390120000,37634.64000000,37638.70000000,37634.63000000,37638.70000000
1701390180000,37638.69000000,37638.73000000,37638.69000000,37638.72000000
1701390240000,37638.73000000,37640.56000000,37638.72000000,37640.55000000
1701390300000,37640.56000000,37643.55000000,37640.55000000,37643.55000000
1701390360000,37643.54000000,37643.55000000,37618.00000000,37622.64000000
1701390420000,37622.64000000,37628.46000000,37618.00000000,37628.45000000
1701390480000,37628.45000000,37630.11000000,37628.45000000,37630.11000000
1701390540000,37630.11000000,37631.13000000,37624.65000000,37627.91000000
1701390600000,37627.90000000,37631.12000000,37616.12000000,37624.48000000
1701390660000,37624.48000000,37639.87000000,37624.48000000,37639.86000000
1701390720000,37639.87000000,37663.18000000,37639.86000000,37654.80000000
1701390780000,37654.80000000,37662.96000000,37652.92000000,37662.95000000
1701390840000,37662.96000000,37665.35000000,37650.25000000,37650.26000000
1701390900000,37650.25000000,37650.51000000,37633.75000000,37650.51000000
1701390960000,37650.50000000,37653.72000000,37644.54000000,37644.55000000
