timestamp,open,high,low,close
1751328000000000,2485.47000000,2486.66000000,2484.81000000,2484.82000000
1751328060000000,2484.82000000,2487.35000000,2484.81000000,2487.35000000
1751328120000000,2487.35000000,2489.64000000,2486.95000000,2489.62000000
1751328180000000,2489.62000000,2489.84000000,2488.87000000,2488.87000000
1751328240000000,2488.87000000,2489.17000000,2486.40000000,2487.32000000
1751328300000000,2487.33000000,2487.62000000,2485.07000000,2485.65000000
1751328360000000,2485.65000000,2487.89000000,2485.57000000,2487.57000000
1751328420000000,2487.57000000,2488.38000000,2487.20000000,2488.38000000
1751328480000000,2488.38000000,2490.81000000,2488.38000000,2490.80000000
1751328540000000,2490.81000000,2494.68000000,2490.81000000,2494.24000000
1751328600000000,2494.25000000,2494.99000000,2491.98000000,2492.45000000
1751328660000000,2492.44000000,2492.84000000,2491.48000000,2492.84000000
1751328720000000,2492.84000000,2493.19000000,2492.35000000,2492.52000000
1751328780000000,2492.52000000,2493.99000000,2492.52000000,2493.10000000
1751328840000000,2493.10000000,2493.66000000,2493.10000000,2493.12000000
1751328900000000,2493.13000000,2494.02000000,2493.12000000,2493.65000000
1751328960000000,2493.66000000,2495.63000000,2493.65000000,2495.23000000
1751329020000000,2495.23000000,2496.65000000,2493.17000000,2493.32000000
1751329080000000,2493.32000000,2494.20000000,2492.84000000,2493.45000000
1751329140000000,2493.46000000,2493.57000000,2493.11000000,2493.57000000
1751329200000000,2493.57000000,2494.84000000,2493.33000000,2493.33000000
1751329260000000,2493.34000000,2493.70000000,2492.49000000,2493.70000000
1751329320000000,2493.70000000,2493.71000000,2492.00000000,2492.02000000
1751329380000000,2492.03000000,2492.03000000,2489.94000000,2491.03000000
1751329440000000,2491.02000000,2491.02000000,2487.25000000,2487.25000000
1751329500000000,2487.25000000,2487.26000000,2484.28000000,2486.55000000
1751329560000000,2486.55000000,2486.83000000,2485.67000000,2485.68000000
1751329620000000,2485.68000000,2486.69000000,2485.67000000,2486.39000000
1751329680000000,2486.40000000,2486.67000000,2485.68000000,2485.99000000
1751329740000000,2486.00000000,2486.22000000,2484.47000000,2484.47000000
1751329800000000,2484.48000000,2484.68000000,2478.39000000,2479.14000000
1751329860000000,2479.14000000,2480.69000000,2478.78000000,2479.52000000
1751329920000000,2479.53000000,2480.43000000,2479.53000000,2480.43000000
1751329980000000,2480.42000000,2480.42000000,2477.44000000,2479.35000000
1751330040000000,2479.36000000,2483.17000000,2479.36000000,2483.17000000
1751330100000000,2483.18000000,2488.12000000,2483.18000000,2487.36000000
1751330160000000,2487.37000000,2488.19000000,2485.54000000,2485.59000000
1751330220000000,2485.59000000,2486.01000000,2484.20000000,2486.01000000
1751330280000000,2486.01000000,2487.19000000,2485.61000000,2486.17000000
1751330340000000,2486.16000000,2487.45000000,2485.61000000,2485.61000000
1751330400000000,2485.61000000,2486.13000000,2485.53000000,2485.54000000
1751330460000000,2485.53000000,2486.71000000,2485.51000000,2486.49000000
1751330520000000,2486.50000000,2488.77000000,2486.50000000,2488.76000000
1751330580000000,2488.76000000,2489.27000000,2488.36000000,2488.38000000
1751330640000000,2488.37000000,2488.83000000,2487.78000000,2488.79000000
1751330700000000,2488.80000000,2491.78000000,2488.79000000,2491.03000000
1751330760000000,2491.03000000,2492.19000000,2491.02000000,2491.19000000
1751330820000000,2491.20000000,2491.85000000,2490.83000000,2491.53000000
1751330880000000,2491.53000000,2491.84000000,2491.40000000,2491.40000000
1751330940000000,2491.40000000,2491.40000000,2490.00000000,2490.31000000
1751331000000000,2490.30000000,2490.68000000,2490.30000000,2490.49000000
1751331060000000,2490.50000000,2492.66000000,2490.49000000,2492.30000000
1751331120000000,2492.29000000,2494.65000000,2492.29000000,2494.64000000
1751331180000000,2494.65000000,2494.65000000,2492.63000000,2492.64000000
1751331240000000,2492.63000000,2493.59000000,2492.17000000,2493.18000000
1751331300000000,2493.19000000,2493.19000000,2492.82000000,2492.82000000
1751331360000000,2492.83000000,2493.01000000,2491.26000000,2492.06000000
1751331420000000,2492.06000000,2492.07000000,2491.80000000,2491.80000000
1751331480000000,2491.81000000,2492.29000000,2491.71000000,2492.29000000
1751331540000000,2492.29000000,2493.35000000,2492.28000000,2493.35000000
1751331600000000,2493.35000000,2494.12000000,2492.78000000,2494.12000000
1751331660000000,2494.13000000,2494.13000000,2493.38000000,2493.84000000
1751331720000000,2493.85000000,2494.18000000,2492.85000000,2492.88000000
1751331780000000,2492.88000000,2493.77000000,2492.84000000,2493.76000000
1751331840000000,2493.76000000,2493.76000000,2490.55000000,2492.73000000
1751331900000000,2492.74000000,2493.83000000,2491.56000000,2491.85000000
1751331960000000,2491.85000000,2494.07000000,2491.31000000,2493.99000000
1751332020000000,2494.00000000,2494.41000000,2492.67000000,2493.10000000
1751332080000000,2493.09000000,2494.55000000,2492.39000000,2494.30000000
1751332140000000,2494.31000000,2494.84000000,2494.31000000,2494.84000000
1751332200000000,2494.83000000,2495.90000000,2494.35000000,2494.36000000
1751332260000000,2494.36000000,2494.86000000,2493.49000000,2493.78000000
1751332320000000,2493.77000000,2494.33000000,2493.58000000,2493.79000000
1751332380000000,2493.79000000,2495.60000000,2493.79000000,2495.35000000
1751332440000000,2495.36000000,2498.70000000,2495.35000000,2498.23000000
1751332500000000,2498.24000000,2498.76000000,2497.00000000,2497.29000000
1751332560000000,2497.30000000,2498.38000000,2497.30000000,2497.85000000
1751332620000000,2497.84000000,2497.84000000,2495.73000000,2496.65000000
1751332680000000,2496.66000000,2497.51000000,2496.65000000,2496.79000000
1751332740000000,2496.79000000,2498.12000000,2495.93000000,2497.87000000
1751332800000000,2497.86000000,2498.18000000,2495.41000000,2495.41000000
1751332860000000,2495.40000000,2496.00000000,2495.00000000,2495.69000000
1751332920000000,2495.70000000,2495.86000000,2495.23000000,2495.60000000
1751332980000000,2495.59000000,2496.59000000,2495.56000000,2495.97000000
1751333040000000,2495.96000000,2495.97000000,2495.56000000,2495.57000000
1751333100000000,2495.57000000,2495.57000000,2494.85000000,2494.90000000
1751333160000000,2494.91000000,2494.91000000,2492.03000000,2493.39000000
1751333220000000,2493.39000000,2494.82000000,2493.38000000,2493.67000000
1751333280000000,2493.65000000,2493.65000000,2492.22000000,2492.68000000
1751333340000000,2492.67000000,2493.16000000,2492.63000000,2493.16000000
1751333400000000,2493.16000000,2494.00000000,2493.16000000,2493.40000000
1751333460000000,2493.40000000,2493.40000000,2492.00000000,2492.15000000
1751333520000000,2492.15000000,2492.73000000,2492.15000000,2492.35000000
1751333580000000,2492.35000000,2495.10000000,2492.18000000,2495.10000000
1751333640000000,2495.11000000,2499.71000000,2495.10000000,2499.69000000
1751333700000000,2499.70000000,2500.80000000,2498.70000000,2498.71000000
1751333760000000,2498.70000000,2498.71000000,2497.09000000,2497.86000000
1751333820000000,2497.87000000,2498.12000000,2497.31000000,2497.44000000
1751333880000000,2497.42000000,2497.42000000,2496.09000000,2496.46000000
