timestamp,open,high,low,close
1756684800000000,4391.83000000,4391.83000000,4386.25000000,4389.95000000
1756684860000000,4389.96000000,4391.40000000,4389.68000000,4391.16000000
1756684920000000,4391.16000000,4391.16000000,4386.14000000,4388.19000000
1756684980000000,4388.19000000,4389.97000000,4386.33000000,4386.45000000
1756685040000000,4386.45000000,4386.45000000,4375.39000000,4376.57000000
1756685100000000,4376.58000000,4383.16000000,4372.20000000,4382.05000000
1756685160000000,4382.05000000,4390.06000000,4377.78000000,4389.93000000
1756685220000000,4389.93000000,4395.86000000,4388.50000000,4394.51000000
1756685280000000,4394.50000000,4395.86000000,4391.09000000,4391.09000000
1756685340000000,4391.09000000,4392.23000000,4388.52000000,4389.33000000
1756685400000000,4389.33000000,4391.73000000,4386.02000000,4390.91000000
1756685460000000,4390.90000000,4393.59000000,4390.27000000,4391.01000000
1756685520000000,4391.01000000,4391.64000000,4387.04000000,4389.69000000
1756685580000000,4389.68000000,4392.35000000,4388.42000000,4388.78000000
1756685640000000,4388.78000000,4389.69000000,4387.13000000,4387.14000000
1756685700000000,4387.13000000,4389.40000000,4386.00000000,4389.39000000
1756685760000000,4389.40000000,4394.11000000,4389.40000000,4389.52000000
1756685820000000,4389.52000000,4390.74000000,4385.84000000,4390.73000000
1756685880000000,4390.73000000,4394.27000000,4388.60000000,4388.76000000
1756685940000000,4388.77000000,4391.73000000,4386.50000000,4391.73000000
1756686000000000,4391.73000000,4392.38000000,4385.00000000,4388.97000000
1756686060000000,4388.97000000,4388.97000000,4380.30000000,4380.30000000
1756686120000000,4380.31000000,4385.00000000,4379.45000000,4382.83000000
1756686180000000,4382.82000000,4384.91000000,4382.41000000,4384.91000000
1756686240000000,4384.91000000,4384.91000000,4379.00000000,4380.54000000
1756686300000000,4380.54000000,4382.58000000,4372.64000000,4372.65000000
1756686360000000,4372.65000000,4373.32000000,4364.37000000,4373.32000000
1756686420000000,4373.32000000,4378.49000000,4373.32000000,4376.12000000
1756686480000000,4376.07000000,4379.74000000,4374.76000000,4376.88000000
1756686540000000,4376.88000000,4379.13000000,4371.23000000,4374.83000000
1756686600000000,4374.83000000,4379.33000000,4372.82000000,4378.46000000
1756686660000000,4378.46000000,4378.46000000,4368.55000000,4375.00000000
1756686720000000,4375.00000000,4376.66000000,4370.68000000,4376.66000000
1756686780000000,4376.67000000,4379.65000000,4375.80000000,4376.05000000
1756686840000000,4376.05000000,4377.30000000,4365.84000000,4368.04000000
1756686900000000,4368.04000000,4369.04000000,4364.01000000,4365.63000000
1756686960000000,4365.62000000,4368.91000000,4360.00000000,4368.67000000
1756687020000000,4368.66000000,4371.79000000,4364.14000000,4371.72000000
1756687080000000,4371.72000000,4373.80000000,4368.55000000,4369.00000000
1756687140000000,4369.00000000,4371.12000000,4367.41000000,4370.65000000
1756687200000000,4370.65000000,4375.99000000,4370.03000000,4375.99000000
1756687260000000,4376.00000000,4383.92000000,4373.79000000,4383.92000000
1756687320000000,4383.91000000,4389.97000000,4383.91000000,4388.90000000
1756687380000000,4388.90000000,4401.57000000,4388.04000000,4400.00000000
1756687440000000,4399.99000000,4400.97000000,4394.64000000,4395.93000000
1756687500000000,4395.93000000,4399.99000000,4393.62000000,4399.98000000
1756687560000000,4399.99000000,4406.92000000,4397.73000000,4406.92000000
1756687620000000,4406.92000000,4410.80000000,4402.40000000,4403.31000000
1756687680000000,4403.32000000,4403.87000000,4396.72000000,4399.99000000
1756687740000000,4400.00000000,4402.40000000,4397.06000000,4398.81000000
1756687800000000,4398.81000000,4399.21000000,4390.22000000,4393.99000000
1756687860000000,4394.00000000,4399.04000000,4394.00000000,4398.81000000
1756687920000000,4398.82000000,4400.95000000,4396.38000000,4396.39000000
1756687980000000,4396.39000000,4404.12000000,4394.74000000,4404.12000000
1756688040000000,4404.11000000,4404.70000000,4400.96000000,4400.97000000
1756688100000000,4400.97000000,4402.95000000,4399.22000000,4399.22000000
