timestamp,open,high,low,close
1743465600000000,1822.43000000,1822.43000000,1820.00000000,1820.45000000
1743465660000000,1820.44000000,1821.76000000,1820.44000000,1821.69000000
1743465720000000,1821.69000000,1822.27000000,1820.83000000,1822.16000000
1743465780000000,1822.17000000,1823.76000000,1822.16000000,1823.76000000
1743465840000000,1823.75000000,1824.41000000,1823.00000000,1824.41000000
1743465900000000,1824.42000000,1826.52000000,1824.42000000,1825.15000000
1743465960000000,1825.14000000,1826.21000000,1825.03000000,1825.43000000
1743466020000000,1825.43000000,1826.91000000,1824.67000000,1826.58000000
1743466080000000,1826.57000000,1827.25000000,1826.11000000,1826.40000000
1743466140000000,1826.39000000,1826.82000000,1825.87000000,1826.09000000
1743466200000000,1826.08000000,1826.09000000,1825.48000000,1825.91000000
1743466260000000,1825.92000000,1825.93000000,1825.71000000,1825.91000000
1743466320000000,1825.90000000,1825.90000000,1821.62000000,1822.22000000
1743466380000000,1822.23000000,1823.71000000,1822.22000000,1823.53000000
1743466440000000,1823.54000000,1823.54000000,1822.32000000,1822.32000000
1743466500000000,1822.33000000,1823.24000000,1821.55000000,1821.56000000
1743466560000000,1821.56000000,1822.86000000,1821.50000000,1822.76000000
1743466620000000,1822.75000000,1822.76000000,1821.35000000,1821.63000000
1743466680000000,1821.63000000,1821.84000000,1821.21000000,1821.67000000
1743466740000000,1821.68000000,1825.38000000,1821.40000000,1825.26000000
1743466800000000,1825.26000000,1825.44000000,1824.85000000,1825.44000000
1743466860000000,1825.44000000,1825.81000000,1824.70000000,1825.71000000
1743466920000000,1825.72000000,1827.29000000,1825.71000000,1827.00000000
1743466980000000,1827.00000000,1827.81000000,1826.37000000,1827.18000000
1743467040000000,1827.18000000,1827.19000000,1826.44000000,1826.62000000
1743467100000000,1826.63000000,1826.84000000,1826.28000000,1826.82000000
1743467160000000,1826.83000000,1828.72000000,1826.82000000,1828.22000000
1743467220000000,1828.21000000,1830.07000000,1828.06000000,1830.07000000
1743467280000000,1830.06000000,1830.07000000,1828.71000000,1828.82000000
1743467340000000,1828.81000000,1828.82000000,1827.33000000,1827.34000000
1743467400000000,1827.33000000,1827.33000000,1826.28000000,1826.29000000
1743467460000000,1826.28000000,1829.75000000,1826.28000000,1828.00000000
1743467520000000,1828.00000000,1828.00000000,1824.11000000,1824.12000000
1743467580000000,1824.11000000,1826.27000000,1824.00000000,1825.76000000
1743467640000000,1825.77000000,1825.80000000,1824.27000000,1824.41000000
1743467700000000,1824.42000000,1824.54000000,1823.54000000,1824.03000000
1743467760000000,1824.04000000,1826.04000000,1824.03000000,1826.00000000
1743467820000000,1826.01000000,1827.00000000,1826.00000000,1826.99000000
1743467880000000,1827.00000000,1827.00000000,1826.28000000,1826.41000000
